	index_livre	book_id	index_user	user_id	rating
11950	608	10	102	48559	4
11951	608	10	104	30283	4
11952	608	10	107	11854	4
11953	608	10	110	34531	5
11954	608	10	111	31001	3
11955	608	10	116	27834	5
11956	608	10	117	46482	5
11957	608	10	119	15020	2
11958	608	10	121	4536	2
11959	608	10	125	5461	3
11960	608	10	126	49288	5
11961	608	10	131	1088	5
11962	608	10	132	10944	4
11963	608	10	136	16346	4
11964	608	10	138	15935	5
11965	608	10	140	36308	5
11966	608	10	144	40251	3
11967	608	10	145	35982	3
11968	608	10	146	37690	5
11969	608	10	147	49297	5
11970	608	10	148	49289	5
11971	608	10	149	51838	4
11972	608	10	150	49295	5
11973	608	10	153	17228	5
11974	608	10	155	25182	5
11975	608	10	159	51166	3
11976	608	10	163	17434	4
11977	608	10	165	32635	4
11978	608	10	168	23576	4
11979	608	10	170	10907	4
11980	608	10	172	28824	4
11981	608	10	173	13925	2
11982	608	10	178	13776	4
11983	608	10	180	5115	4
11984	608	10	181	27612	5
11985	608	10	182	11527	3
11986	608	10	183	6634	4
11987	608	10	184	15318	4
11988	608	10	185	17883	4
11989	608	10	189	36664	4
11990	608	10	190	14222	4
11991	608	10	191	19541	4
11992	608	10	193	1456	4
11993	608	10	195	13034	5
11994	608	10	197	13282	5
11995	608	10	198	17984	5
11996	608	10	200	50133	5
11997	608	10	201	13112	5
11998	608	10	203	19942	5
11999	608	10	205	10792	5
12000	608	10	208	50101	5
12001	608	10	209	22164	5
12002	608	10	211	24567	3
12003	608	10	213	46212	4
12004	608	10	216	17804	5
12005	608	10	217	47730	5
12006	608	10	221	35608	3
12007	608	10	229	6063	1
12008	608	10	232	14136	3
12009	608	10	234	33357	4
12010	608	10	235	14890	5
12011	608	10	237	1296	5
12012	608	10	239	26320	5
12013	608	10	241	20406	4
12014	608	10	242	20076	3
12015	608	10	244	10256	5
12016	608	10	246	13189	4
12017	608	10	250	28831	3
12018	608	10	251	16576	5
12019	608	10	252	19668	2
12020	608	10	253	23497	5
12021	608	10	257	50096	5
12022	608	10	261	12474	1
12023	608	10	263	17832	4
12024	608	10	264	21487	5
12025	608	10	265	11839	5
12026	608	10	266	26661	4
12027	608	10	268	51762	4
12028	608	10	269	47018	4
12029	608	10	270	27900	4
12030	608	10	274	8612	4
12031	608	10	275	29644	4
12032	608	10	282	3662	4
12033	608	10	283	26282	5
12034	608	10	287	15748	3
12035	608	10	289	12002	4
12036	608	10	290	3050	4
12037	608	10	294	7955	5
12038	608	10	296	50102	5
12039	608	10	297	26398	5
12040	608	10	305	6025	3
12041	608	10	308	3263	5
12042	608	10	312	41300	4
12043	608	10	313	42574	4
12044	608	10	314	9971	5
12045	608	10	315	4821	4
12046	608	10	320	14411	5
12047	608	10	321	20059	5
12048	608	10	322	22243	4
12049	608	10	329	11317	5
12050	608	10	330	30290	4
12051	608	10	331	37393	5
12052	608	10	336	15608	4
12053	608	10	339	1794	4
12054	608	10	341	15010	5
12055	608	10	342	33455	4
12056	608	10	343	44305	5
12057	608	10	344	19526	4
12058	608	10	355	27934	5
12059	608	10	356	32338	3
12060	608	10	357	36002	3
12061	608	10	358	30601	4
12062	608	10	359	25938	4
12063	608	10	363	4897	4
12064	608	10	365	21728	5
12065	608	10	366	21781	4
12066	608	10	367	9752	5
12067	608	10	368	11191	4
12068	608	10	371	11588	4
12069	608	10	373	24011	4
12070	608	10	376	41113	3
12071	608	10	379	39379	5
12072	608	10	381	18857	5
12073	608	10	382	24441	5
12074	608	10	384	41926	5
12075	608	10	385	40819	5
12076	608	10	387	6247	5
12077	608	10	389	5636	5
12078	608	10	390	5487	4
12079	608	10	392	25327	5
12080	608	10	393	17652	5
12081	608	10	399	15501	5
12082	608	10	401	9526	3
12083	608	10	402	439	4
12084	608	10	403	46958	3
12085	608	10	404	21543	3
12086	608	10	405	53281	3
12087	608	10	407	23874	3
12088	608	10	409	24092	5
12089	608	10	411	41230	3
12090	608	10	412	15082	5
12091	608	10	414	21676	5
12092	608	10	415	14987	2
12093	608	10	421	9145	5
12094	608	10	424	44023	4
12095	608	10	426	43949	5
12096	608	10	427	44171	1
12097	608	10	432	10087	3
12098	608	10	433	40884	5
12099	608	10	436	48822	3
12100	608	10	438	12623	4
12101	608	10	439	17010	1
12102	608	10	440	44836	5
12103	608	10	442	39423	3
12104	608	10	444	49382	5
12105	608	10	446	40317	4
12106	608	10	447	31093	5
12107	608	10	450	15547	3
12108	608	10	452	28540	3
12109	608	10	458	5245	3
12110	608	10	459	8313	5
12111	608	10	460	11031	3
12112	608	10	461	15194	4
12113	608	10	462	39933	3
12114	608	10	467	34404	5
12115	608	10	470	11810	4
12116	608	10	471	17678	5
12117	608	10	472	24962	5
12118	608	10	476	8188	5
12119	608	10	477	7152	5
12120	608	10	481	12761	5
12121	608	10	484	35866	5
12122	608	10	486	47411	2
12123	608	10	488	21028	4
12124	608	10	489	43554	1
12125	608	10	494	33069	4
12126	608	10	495	13084	5
12127	608	10	496	7999	2
12128	608	10	498	13134	3
12129	608	10	500	7523	4
12130	608	10	504	13361	5
12131	608	10	506	6567	3
12132	608	10	514	13197	3
12133	608	10	516	13195	3
12134	608	10	518	46422	5
12135	608	10	520	13378	5
12136	608	10	522	3222	5
12137	608	10	524	41435	5
12138	608	10	528	36883	5
12139	608	10	533	40354	5
12140	608	10	534	12145	5
12141	608	10	535	48622	5
12142	608	10	536	20074	5
12143	608	10	538	9257	3
12144	608	10	541	11214	5
12145	608	10	543	38851	3
12146	608	10	544	38156	4
12147	608	10	547	43418	5
12148	608	10	549	14599	5
12149	608	10	555	22319	5
12150	608	10	556	43397	5
12151	608	10	557	7065	5
12152	608	10	559	27160	4
12153	608	10	560	3757	5
12154	608	10	563	43176	4
12155	608	10	564	18620	3
12156	608	10	568	26097	3
12157	608	10	569	36490	5
12158	608	10	573	5574	5
12159	608	10	575	41616	5
12160	608	10	578	12334	3
12161	608	10	579	26482	5
12162	608	10	580	10317	5
12163	608	10	585	49202	4
12164	608	10	592	28739	4
12165	608	10	597	21558	5
12166	608	10	598	19138	5
12167	608	10	599	18179	5
12168	608	10	600	52007	4
12169	608	10	602	274	5
12170	608	10	603	28541	5
12171	608	10	607	30411	4
12172	609	576	0	52036	3
12173	609	576	1	30944	5
12174	609	576	2	45554	5
12175	609	576	5	12874	2
12176	609	576	6	39703	5
12177	609	576	8	6342	4
12178	609	576	11	19729	4
12179	609	576	15	24143	4
12180	609	576	31	32305	4
12181	609	576	33	48440	4
12182	609	576	34	25840	5
12183	609	576	40	9806	4
12184	609	576	42	46139	4
12185	609	576	43	25164	4
12186	609	576	45	2487	2
12187	609	576	53	21228	4
12188	609	576	62	11691	4
12189	609	576	66	9011	2
12190	609	576	69	21733	4
12191	609	576	80	11868	3
12192	609	576	81	10140	3
12193	609	576	82	47800	3
12194	609	576	92	11272	2
12195	609	576	95	8167	3
12196	609	576	105	9668	3
12197	609	576	108	10751	3
12198	609	576	110	34531	4
12199	609	576	114	12466	3
12200	609	576	116	27834	3
12201	609	576	123	9125	3
12202	609	576	128	6252	2
12203	609	576	135	5645	5
12204	609	576	139	2324	5
12205	609	576	144	40251	4
12206	609	576	155	25182	5
12207	609	576	167	8909	5
12208	609	576	186	13095	4
12209	609	576	199	9382	3
12210	609	576	212	21724	4
12211	609	576	214	12668	4
12212	609	576	219	32033	4
12213	609	576	227	26496	3
12214	609	576	238	8454	5
12215	609	576	241	20406	5
12216	609	576	242	20076	3
12217	609	576	243	38067	2
12218	609	576	250	28831	4
12219	609	576	253	23497	4
12220	609	576	267	2838	3
12221	609	576	277	47478	3
12222	609	576	284	44650	2
12223	609	576	290	3050	3
12224	609	576	306	40468	5
12225	609	576	314	9971	5
12226	609	576	328	20332	1
12227	609	576	337	8519	2
12228	609	576	343	44305	5
12229	609	576	356	32338	5
12230	609	576	364	6323	3
12231	609	576	366	21781	3
12232	609	576	384	41926	3
12233	609	576	389	5636	5
12234	609	576	423	18240	2
12235	609	576	431	23768	3
12236	609	576	439	17010	5
12237	609	576	443	18045	3
12238	609	576	468	33633	4
12239	609	576	470	11810	4
12240	609	576	481	12761	5
12241	609	576	485	45269	4
12242	609	576	486	47411	2
12243	609	576	496	7999	3
12244	609	576	498	13134	5
12245	609	576	506	6567	5
12246	609	576	518	46422	1
12247	609	576	543	38851	3
12248	609	576	550	10110	4
12249	609	576	581	9357	4
12250	609	576	582	42810	2
12251	609	576	605	30561	3
12252	610	1406	81	10140	2
12253	610	1406	102	48559	4
12254	610	1406	104	30283	5
12255	610	1406	217	47730	3
12256	610	1406	229	6063	5
12257	610	1406	271	2171	5
12258	610	1406	334	40167	4
12259	610	1406	335	33716	3
12260	610	1406	413	9722	4
12261	610	1406	474	34703	3
12262	610	1406	505	13739	4
12263	610	1406	588	11263	3
12264	610	1406	597	21558	3
12265	611	4970	79	10288	5
12266	611	4970	105	9668	3
12267	611	4970	198	17984	4
12268	611	4970	329	11317	4
12269	611	4970	588	11263	4
12270	612	1113	6	39703	5
12271	612	1113	15	24143	4
12272	612	1113	22	15604	4
12273	612	1113	26	3739	5
12274	612	1113	126	49288	5
12275	612	1113	127	951	5
12276	612	1113	131	1088	4
12277	612	1113	134	47476	3
12278	612	1113	147	49297	5
12279	612	1113	148	49289	5
12280	612	1113	150	49295	5
12281	612	1113	186	13095	3
12282	612	1113	187	50104	5
12283	612	1113	200	50133	5
12284	612	1113	208	50101	5
12285	612	1113	257	50096	5
12286	612	1113	258	8959	5
12287	612	1113	277	47478	2
12288	612	1113	296	50102	5
12289	612	1113	317	10297	3
12290	612	1113	337	8519	4
12291	612	1113	411	41230	3
12292	612	1113	496	7999	3
12293	612	1113	606	8178	4
12294	613	3169	55	30681	4
12295	613	3169	93	37284	3
12296	613	3169	155	25182	5
12297	613	3169	161	51480	1
12298	613	3169	184	15318	4
12299	613	3169	251	16576	4
12300	613	3169	286	28943	4
12301	613	3169	328	20332	3
12302	613	3169	384	41926	3
12303	613	3169	569	36490	5
12304	614	2004	90	10335	5
12305	614	2004	103	8510	4
12306	614	2004	105	9668	4
12307	614	2004	112	18100	4
12308	614	2004	117	46482	5
12309	614	2004	128	6252	4
12310	614	2004	135	5645	4
12311	614	2004	210	31198	4
12312	614	2004	292	26942	4
12313	614	2004	318	17222	4
12314	614	2004	398	9919	4
12315	614	2004	404	21543	3
12316	614	2004	426	43949	5
12317	614	2004	448	37746	4
12318	614	2004	450	15547	4
12319	614	2004	456	5629	5
12320	614	2004	487	4061	4
12321	614	2004	532	26883	4
12322	614	2004	539	6867	4
12323	614	2004	559	27160	5
12324	615	2586	94	5272	5
12325	615	2586	115	43985	4
12326	615	2586	237	1296	5
12327	615	2586	394	25415	4
12328	615	2586	440	44836	3
12329	615	2586	454	26400	3
12330	615	2586	504	13361	5
12331	615	2586	589	32916	3
12332	616	769	0	52036	5
12333	616	769	1	30944	4
12334	616	769	3	12381	4
12335	616	769	4	38798	4
12336	616	769	7	53292	5
12337	616	769	26	3739	5
12338	616	769	35	13794	4
12339	616	769	37	14192	5
12340	616	769	41	18313	5
12341	616	769	44	17643	5
12342	616	769	45	2487	5
12343	616	769	63	36695	5
12344	616	769	68	40126	5
12345	616	769	71	21713	5
12346	616	769	100	18798	5
12347	616	769	105	9668	5
12348	616	769	113	30794	4
12349	616	769	120	23603	3
12350	616	769	134	47476	3
12351	616	769	175	8340	5
12352	616	769	182	11527	5
12353	616	769	191	19541	3
12354	616	769	202	30184	5
12355	616	769	207	22602	5
12356	616	769	212	21724	4
12357	616	769	213	46212	4
12358	616	769	240	30879	5
12359	616	769	241	20406	4
12360	616	769	242	20076	3
12361	616	769	245	14385	4
12362	616	769	264	21487	5
12363	616	769	265	11839	4
12364	616	769	281	32419	4
12365	616	769	303	39452	5
12366	616	769	310	29689	5
12367	616	769	333	41318	4
12368	616	769	347	15889	4
12369	616	769	362	30236	4
12370	616	769	372	37611	3
12371	616	769	399	15501	5
12372	616	769	408	37153	5
12373	616	769	415	14987	4
12374	616	769	438	12623	4
12375	616	769	471	17678	3
12376	616	769	480	18090	5
12377	616	769	495	13084	4
12378	616	769	520	13378	5
12379	616	769	530	42568	5
12380	616	769	533	40354	3
12381	616	769	544	38156	4
12382	616	769	553	13603	5
12383	616	769	564	18620	4
12384	616	769	571	43325	4
12385	616	769	605	30561	4
12386	617	1740	164	725	3
12387	617	1740	262	26146	5
12388	617	1740	400	22534	3
12389	617	1740	422	32923	3
12390	618	1939	154	20848	5
12391	618	1939	155	25182	3
12392	618	1939	275	29644	5
12393	618	1939	288	11445	4
12394	618	1939	341	15010	5
12395	618	1939	510	23776	2
12396	618	1939	531	19984	5
12397	618	1939	546	17359	4
12398	618	1939	560	3757	5
12399	618	1939	584	41733	5
12400	618	1939	594	10662	2
12401	619	2120	53	21228	4
12402	619	2120	225	1136	3
12403	619	2120	293	45493	5
12404	619	2120	338	314	4
12405	619	2120	465	20243	3
12406	619	2120	505	13739	4
12407	619	2120	525	37855	4
12408	619	2120	574	52929	2
12409	620	4830	340	52583	5
12410	621	3876	180	5115	3
12411	621	3876	211	24567	3
12412	621	3876	224	9244	5
12413	621	3876	326	22368	3
12414	621	3876	395	51452	2
12415	621	3876	534	12145	4
12416	621	3876	592	28739	3
12417	622	1218	19	9731	3
12418	622	1218	77	17566	4
12419	622	1218	104	30283	5
12420	622	1218	224	9244	2
12421	622	1218	261	12474	2
12422	622	1218	288	11445	3
12423	622	1218	316	42508	2
12424	622	1218	366	21781	3
12425	623	1657	19	9731	3
12426	623	1657	29	53293	5
12427	623	1657	57	13991	3
12428	623	1657	70	26718	3
12429	623	1657	85	3922	4
12430	623	1657	111	31001	5
12431	623	1657	174	30313	5
12432	623	1657	238	8454	5
12433	623	1657	404	21543	2
12434	623	1657	419	44617	4
12435	623	1657	431	23768	4
12436	623	1657	605	30561	3
12437	624	1237	4	38798	5
12438	624	1237	9	14372	1
12439	624	1237	10	24499	2
12440	624	1237	24	11692	4
12441	624	1237	35	13794	4
12442	624	1237	38	32745	3
12443	624	1237	40	9806	3
12444	624	1237	52	44397	5
12445	624	1237	84	29703	5
12446	624	1237	89	42404	5
12447	624	1237	103	8510	3
12448	624	1237	175	8340	3
12449	624	1237	192	26244	5
12450	624	1237	209	22164	3
12451	624	1237	228	31760	3
12452	624	1237	234	33357	3
12453	624	1237	236	13274	4
12454	624	1237	265	11839	4
12455	624	1237	283	26282	3
12456	624	1237	301	9165	4
12457	624	1237	360	14285	3
12458	624	1237	368	11191	5
12459	624	1237	369	21658	3
12460	624	1237	398	9919	4
12461	624	1237	402	439	2
12462	624	1237	426	43949	3
12463	624	1237	435	35296	4
12464	624	1237	447	31093	3
12465	624	1237	459	8313	4
12466	624	1237	472	24962	5
12467	624	1237	484	35866	3
12468	624	1237	501	25278	3
12469	624	1237	502	27499	5
12470	624	1237	503	27125	5
12471	624	1237	511	41145	3
12472	624	1237	562	2665	3
12473	624	1237	568	26097	3
12474	624	1237	572	18053	4
12475	624	1237	573	5574	5
12476	625	1948	413	9722	3
12477	626	2123	242	20076	3
12478	626	2123	281	32419	5
12479	626	2123	315	4821	4
12480	626	2123	419	44617	5
12481	626	2123	469	17747	3
12482	626	2123	512	27585	5
12483	626	2123	570	8388	3
12484	627	148	0	52036	3
12485	627	148	2	45554	4
12486	627	148	4	38798	3
12487	627	148	9	14372	3
12488	627	148	10	24499	4
12489	627	148	12	6630	3
12490	627	148	14	33065	3
12491	627	148	17	37834	3
12492	627	148	18	26629	4
12493	627	148	19	9731	3
12494	627	148	21	32055	3
12495	627	148	23	28767	3
12496	627	148	24	11692	4
12497	627	148	25	50999	3
12498	627	148	29	53293	5
12499	627	148	32	23612	4
12500	627	148	34	25840	3
12501	627	148	41	18313	4
12502	627	148	42	46139	5
12503	627	148	45	2487	2
12504	627	148	46	7001	4
12505	627	148	47	10146	4
12506	627	148	48	3087	3
12507	627	148	52	44397	5
12508	627	148	54	9246	3
12509	627	148	55	30681	2
12510	627	148	57	13991	4
12511	627	148	58	5885	4
12512	627	148	59	32748	4
12513	627	148	65	10610	4
12514	627	148	67	18031	5
12515	627	148	72	14248	4
12516	627	148	73	39618	3
12517	627	148	75	18361	4
12518	627	148	81	10140	3
12519	627	148	84	29703	4
12520	627	148	85	3922	3
12521	627	148	87	24326	5
12522	627	148	89	42404	5
12523	627	148	90	10335	3
12524	627	148	92	11272	3
12525	627	148	95	8167	3
12526	627	148	98	10111	3
12527	627	148	99	8440	3
12528	627	148	101	13879	3
12529	627	148	103	8510	3
12530	627	148	110	34531	3
12531	627	148	114	12466	4
12532	627	148	116	27834	3
12533	627	148	119	15020	1
12534	627	148	123	9125	1
12535	627	148	125	5461	4
12536	627	148	129	14603	4
12537	627	148	132	10944	4
12538	627	148	140	36308	3
12539	627	148	145	35982	3
12540	627	148	149	51838	4
12541	627	148	152	19191	4
12542	627	148	153	17228	5
12543	627	148	159	51166	4
12544	627	148	160	12361	5
12545	627	148	166	38475	4
12546	627	148	167	8909	3
12547	627	148	168	23576	3
12548	627	148	173	13925	5
12549	627	148	178	13776	4
12550	627	148	179	8710	4
12551	627	148	180	5115	4
12552	627	148	181	27612	3
12553	627	148	182	11527	4
12554	627	148	185	17883	4
12555	627	148	191	19541	4
12556	627	148	192	26244	4
12557	627	148	195	13034	4
12558	627	148	196	3827	2
12559	627	148	201	13112	3
12560	627	148	207	22602	3
12561	627	148	209	22164	3
12562	627	148	211	24567	4
12563	627	148	216	17804	3
12564	627	148	217	47730	2
12565	627	148	218	8370	5
12566	627	148	226	8579	3
12567	627	148	230	11569	2
12568	627	148	234	33357	4
12569	627	148	237	1296	5
12570	627	148	239	26320	3
12571	627	148	246	13189	3
12572	627	148	252	19668	4
12573	627	148	256	11945	4
12574	627	148	270	27900	5
12575	627	148	271	2171	4
12576	627	148	274	8612	3
12577	627	148	276	41282	3
12578	627	148	283	26282	5
12579	627	148	298	8526	3
12580	627	148	299	29123	3
12581	627	148	301	9165	3
12582	627	148	302	13163	5
12583	627	148	307	3005	5
12584	627	148	311	38080	4
12585	627	148	315	4821	3
12586	627	148	321	20059	3
12587	627	148	325	14575	5
12588	627	148	328	20332	3
12589	627	148	329	11317	4
12590	627	148	334	40167	5
12591	627	148	336	15608	5
12592	627	148	337	8519	4
12593	627	148	339	1794	5
12594	627	148	343	44305	1
12595	627	148	348	3246	4
12596	627	148	349	35568	4
12597	627	148	351	45811	3
12598	627	148	352	40115	3
12599	627	148	353	5152	4
12600	627	148	354	23004	4
12601	627	148	355	27934	4
12602	627	148	361	2421	3
12603	627	148	363	4897	4
12604	627	148	364	6323	3
12605	627	148	365	21728	4
12606	627	148	366	21781	3
12607	627	148	367	9752	4
12608	627	148	368	11191	4
12609	627	148	369	21658	4
12610	627	148	370	34688	4
12611	627	148	374	18767	5
12612	627	148	379	39379	4
12613	627	148	383	26800	3
12614	627	148	387	6247	3
12615	627	148	391	24834	4
12616	627	148	392	25327	5
12617	627	148	395	51452	4
12618	627	148	396	10727	4
12619	627	148	398	9919	4
12620	627	148	400	22534	4
12621	627	148	401	9526	4
12622	627	148	402	439	3
12623	627	148	406	34167	4
12624	627	148	412	15082	4
12625	627	148	415	14987	3
12626	627	148	420	588	4
12627	627	148	426	43949	5
12628	627	148	436	48822	3
12629	627	148	438	12623	4
12630	627	148	439	17010	4
12631	627	148	440	44836	3
12632	627	148	443	18045	3
12633	627	148	450	15547	4
12634	627	148	452	28540	5
12635	627	148	453	18908	3
12636	627	148	454	26400	5
12637	627	148	464	40721	4
12638	627	148	466	8258	5
12639	627	148	467	34404	3
12640	627	148	475	8302	4
12641	627	148	484	35866	2
12642	627	148	487	4061	3
12643	627	148	492	46823	3
12644	627	148	498	13134	4
12645	627	148	500	7523	4
12646	627	148	502	27499	5
12647	627	148	503	27125	5
12648	627	148	504	13361	3
12649	627	148	506	6567	3
12650	627	148	511	41145	4
12651	627	148	515	27027	5
12652	627	148	518	46422	4
12653	627	148	527	30160	1
12654	627	148	529	9561	3
12655	627	148	542	37782	3
12656	627	148	546	17359	5
12657	627	148	555	22319	4
12658	627	148	559	27160	4
12659	627	148	560	3757	4
12660	627	148	564	18620	2
12661	627	148	567	7225	4
12662	627	148	569	36490	5
12663	627	148	573	5574	5
12664	627	148	579	26482	3
12665	627	148	583	29031	3
12666	627	148	586	21237	4
12667	627	148	589	32916	4
12668	627	148	590	15838	4
12669	627	148	600	52007	4
12670	627	148	605	30561	4
12671	628	3758	112	18100	3
12672	628	3758	214	12668	4
12673	628	3758	229	6063	3
12674	629	5370	491	6596	4
12675	629	5370	548	31941	4
12676	630	986	19	9731	3
12677	630	986	38	32745	3
12678	630	986	57	13991	3
12679	630	986	64	10249	3
12680	630	986	74	10402	3
12681	630	986	93	37284	3
12682	630	986	108	10751	2
12683	630	986	134	47476	4
12684	630	986	139	2324	4
12685	630	986	143	23303	3
12686	630	986	186	13095	3
12687	630	986	189	36664	3
12688	630	986	202	30184	5
12689	630	986	204	14546	5
12690	630	986	211	24567	3
12691	630	986	230	11569	4
12692	630	986	249	2066	3
12693	630	986	262	26146	5
12694	630	986	270	27900	5
12695	630	986	304	29819	2
12696	630	986	313	42574	5
12697	630	986	319	8569	2
12698	630	986	346	35259	4
12699	630	986	360	14285	4
12700	630	986	374	18767	5
12701	630	986	394	25415	3
12702	630	986	397	9474	2
12703	630	986	407	23874	2
12704	630	986	410	41228	5
12705	630	986	416	9843	5
12706	630	986	437	49514	3
12707	630	986	455	36240	2
12708	630	986	463	12156	3
12709	630	986	471	17678	4
12710	630	986	487	4061	2
12711	630	986	488	21028	2
12712	630	986	490	16129	4
12713	630	986	492	46823	4
12714	630	986	517	10228	4
12715	630	986	521	40840	2
12716	630	986	532	26883	3
12717	630	986	539	6867	5
12718	630	986	579	26482	3
12719	630	986	584	41733	2
12720	630	986	592	28739	5
12721	630	986	600	52007	5
12722	631	74	7	53292	5
12723	631	74	51	48687	5
12724	631	74	60	11927	2
12725	631	74	62	11691	3
12726	631	74	87	24326	3
12727	631	74	88	16569	5
12728	631	74	93	37284	5
12729	631	74	94	5272	5
12730	631	74	115	43985	4
12731	631	74	122	20782	5
12732	631	74	126	49288	5
12733	631	74	130	16913	4
12734	631	74	140	36308	3
12735	631	74	144	40251	3
12736	631	74	145	35982	2
12737	631	74	147	49297	5
12738	631	74	148	49289	5
12739	631	74	150	49295	5
12740	631	74	164	725	5
12741	631	74	187	50104	5
12742	631	74	197	13282	5
12743	631	74	200	50133	5
12744	631	74	208	50101	5
12745	631	74	215	26579	3
12746	631	74	231	18316	5
12747	631	74	242	20076	4
12748	631	74	250	28831	4
12749	631	74	254	13000	5
12750	631	74	255	31305	2
12751	631	74	257	50096	5
12752	631	74	259	50774	2
12753	631	74	274	8612	5
12754	631	74	275	29644	4
12755	631	74	279	33207	4
12756	631	74	296	50102	5
12757	631	74	307	3005	5
12758	631	74	309	33119	4
12759	631	74	323	25030	5
12760	631	74	335	33716	4
12761	631	74	340	52583	5
12762	631	74	343	44305	1
12763	631	74	345	173	4
12764	631	74	351	45811	5
12765	631	74	353	5152	4
12766	631	74	358	30601	5
12767	631	74	367	9752	1
12768	631	74	372	37611	4
12769	631	74	382	24441	4
12770	631	74	395	51452	3
12771	631	74	396	10727	4
12772	631	74	403	46958	3
12773	631	74	408	37153	4
12774	631	74	422	32923	4
12775	631	74	425	17665	4
12776	631	74	445	2077	4
12777	631	74	451	14177	4
12778	631	74	453	18908	5
12779	631	74	460	11031	5
12780	631	74	474	34703	4
12781	631	74	478	40961	4
12782	631	74	483	26638	4
12783	631	74	514	13197	4
12784	631	74	521	40840	4
12785	631	74	543	38851	5
12786	631	74	551	29353	4
12787	631	74	564	18620	2
12788	631	74	567	7225	3
12789	631	74	577	53245	4
12790	631	74	583	29031	2
12791	632	1696	7	53292	5
12792	632	1696	96	12476	2
12793	632	1696	225	1136	4
12794	632	1696	260	41577	5
12795	632	1696	340	52583	5
12796	632	1696	409	24092	4
12797	632	1696	524	41435	5
12798	633	2338	144	40251	4
12799	633	2338	227	26496	3
12800	633	2338	384	41926	3
12801	633	2338	473	15522	4
12802	633	2338	499	41534	4
12803	633	2338	509	27448	3
12804	634	3126	36	43602	5
12805	634	3126	135	5645	5
12806	634	3126	250	28831	3
12807	634	3126	295	3918	5
12808	634	3126	312	41300	3
12809	634	3126	344	19526	5
12810	634	3126	392	25327	5
12811	634	3126	397	9474	4
12812	634	3126	525	37855	5
12813	635	1480	7	53292	5
12814	635	1480	93	37284	5
12815	635	1480	96	12476	2
12816	635	1480	104	30283	5
12817	635	1480	114	12466	5
12818	635	1480	145	35982	5
12819	635	1480	222	49830	5
12820	635	1480	240	30879	4
12821	635	1480	254	13000	5
12822	635	1480	259	50774	5
12823	635	1480	278	11911	5
12824	635	1480	289	12002	3
12825	635	1480	306	40468	4
12826	635	1480	483	26638	4
12827	635	1480	509	27448	5
12828	635	1480	591	10120	3
12829	636	3754	347	15889	4
12830	637	2498	3	12381	2
12831	637	2498	33	48440	5
12832	637	2498	196	3827	3
12833	637	2498	318	17222	3
12834	637	2498	322	22243	5
12835	637	2498	342	33455	4
12836	637	2498	391	24834	4
12837	637	2498	564	18620	4
12838	638	657	3	12381	3
12839	638	657	52	44397	4
12840	638	657	59	32748	4
12841	638	657	92	11272	4
12842	638	657	128	6252	2
12843	638	657	168	23576	1
12844	638	657	171	8669	4
12845	638	657	183	6634	3
12846	638	657	252	19668	3
12847	638	657	256	11945	3
12848	638	657	279	33207	3
12849	638	657	369	21658	2
12850	638	657	402	439	2
12851	638	657	404	21543	3
12852	638	657	410	41228	3
12853	638	657	418	30833	4
12854	638	657	419	44617	5
12855	638	657	456	5629	3
12856	638	657	507	50610	3
12857	638	657	524	41435	5
12858	638	657	570	8388	2
12859	639	3700	34	25840	2
12860	639	3700	37	14192	2
12861	639	3700	111	31001	4
12862	639	3700	233	10246	5
12863	639	3700	241	20406	4
12864	639	3700	313	42574	4
12865	639	3700	337	8519	4
12866	639	3700	356	32338	4
12867	639	3700	395	51452	5
12868	639	3700	448	37746	1
12869	639	3700	538	9257	3
12870	640	4528	455	36240	4
12871	640	4528	577	53245	3
12872	640	4528	600	52007	5
12873	641	1760	81	10140	3
12874	641	1760	205	10792	5
12875	641	1760	275	29644	5
12876	641	1760	293	45493	5
12877	641	1760	332	3114	4
12878	641	1760	427	44171	1
12879	641	1760	461	15194	4
12880	641	1760	560	3757	5
12881	641	1760	594	10662	5
12882	642	349	0	52036	3
12883	642	349	12	6630	3
12884	642	349	19	9731	3
12885	642	349	21	32055	4
12886	642	349	23	28767	4
12887	642	349	27	8484	2
12888	642	349	28	26145	3
12889	642	349	36	43602	5
12890	642	349	38	32745	3
12891	642	349	41	18313	3
12892	642	349	44	17643	4
12893	642	349	57	13991	4
12894	642	349	71	21713	4
12895	642	349	73	39618	3
12896	642	349	74	10402	4
12897	642	349	76	11999	3
12898	642	349	78	36099	4
12899	642	349	79	10288	5
12900	642	349	83	1185	2
12901	642	349	86	16377	5
12902	642	349	89	42404	5
12903	642	349	93	37284	4
12904	642	349	97	30233	3
12905	642	349	108	10751	3
12906	642	349	136	16346	4
12907	642	349	137	32576	3
12908	642	349	139	2324	5
12909	642	349	142	11408	2
12910	642	349	160	12361	4
12911	642	349	180	5115	5
12912	642	349	191	19541	4
12913	642	349	194	14936	4
12914	642	349	202	30184	5
12915	642	349	204	14546	5
12916	642	349	210	31198	3
12917	642	349	211	24567	4
12918	642	349	219	32033	5
12919	642	349	227	26496	2
12920	642	349	230	11569	5
12921	642	349	233	10246	3
12922	642	349	236	13274	5
12923	642	349	262	26146	5
12924	642	349	265	11839	1
12925	642	349	270	27900	5
12926	642	349	275	29644	3
12927	642	349	292	26942	5
12928	642	349	301	9165	4
12929	642	349	304	29819	3
12930	642	349	313	42574	5
